Date,Open,High,Low,Close,Volume_BTC,Volume_Currency,Weighted_Price
22-10-2011,0,0,0,0,0,0,0
23-10-2011,0,0,0,0,0,0,0
24-10-2011,2.99,2.99,2.92,2.92,64.54,189.0945,2.929880694
25-10-2011,2.66,2.72,2.66,2.72,130.2993237,350.6966044,2.691469107
26-10-2011,2.72,3,2.67,2.69,268.2689727,719.877157,2.68341564
27-10-2011,0,0,0,0,0,0,0
28-10-2011,3.07,4.36,3.07,4.2,118.3778727,445.3795261,3.762354535
29-10-2011,3.69,4.4,3.69,3.95,88.432425,342.3456483,3.871268353
30-10-2011,3.85,3.85,3.2,3.5,116.381395,427.1864373,3.670573267
31-10-2011,3.25,3.55,3.2,3.3,68.99404308,226.894159,3.288605057
01-11-2011,3.32,3.33,3.32,3.33,38.7771206,128.8354661,3.322460876
02-11-2011,0,0,0,0,0,0,0
03-11-2011,0,0,0,0,0,0,0
04-11-2011,3.27,3.55,3.21,3.55,117.0810387,389.5705044,3.327357776
05-11-2011,3.21,3.21,3,3,103.512,324.1387,3.131411817
06-11-2011,2.95,2.95,2.95,2.95,203.388,599.9946,2.95
07-11-2011,0,0,0,0,0,0,0
08-11-2011,3.08,3.08,3.08,3.08,47.47212389,146.2141416,3.08
09-11-2011,3.09,3.3,3.09,3.3,58.86052015,188.319463,3.199418941
10-11-2011,3.25,3.3,2.95,3.3,121.6677731,388.0459376,3.18938966
11-11-2011,3.3,3.3,3.3,3.3,65.434,215.9322,3.3
12-11-2011,3.35,3.35,3.35,3.35,2.79,9.3465,3.35
13-11-2011,3.35,3.35,3.35,3.35,29.48955224,98.79,3.35
14-11-2011,2.95,2.95,2.47,2.47,183.4,505.874,2.758309706
15-11-2011,2.99,3,2.5,2.5,97.3416118,256.4642821,2.634682921
16-11-2011,2.51,3,2.51,3,5.61666667,16.74220001,2.980807122
17-11-2011,3,3,2.5,2.99,17.01862876,47.35618595,2.782608788
18-11-2011,2.5,2.79,2.5,2.5,88.44,224.29,2.536069652
19-11-2011,2.5,2.5,2.43,2.43,48.87212355,119.5474602,2.446127803
20-11-2011,2.37,2.37,2.37,2.37,11,26.07,2.37
21-11-2011,2.45,3,2.25,2.25,290.5267758,707.5192,2.435297738
22-11-2011,2.53,2.59,2.46,2.59,328.4933459,811.1380887,2.469267943
23-11-2011,0,0,0,0,0,0,0
24-11-2011,2.54,3,2.54,3,9.1446088,26.25322718,2.870896695
25-11-2011,2.5,15,2.5,2.75,179.787266,566.879,3.153054233
26-11-2011,2.77,2.77,2.77,2.77,10.09025271,27.95000001,2.77
27-11-2011,0,0,0,0,0,0,0
28-11-2011,2.67,2.78,2.66,2.66,180.367149,486.85,2.699216586
29-11-2011,2.69,3.23,2.69,2.72,62.46464882,173.2658965,2.773823271
30-11-2011,3.19,3.19,3.19,3.19,14.53918495,46.37999999,3.19
01-12-2011,3.46,3.48,3.3,3.42,233.7800335,805.7906435,3.446789837
02-12-2011,3.45,3.45,3.04,3.04,131.7570402,414.6492032,3.147074362
03-12-2011,2.93,2.93,2.93,2.93,0.5,1.465,2.93
04-12-2011,0,0,0,0,0,0,0
05-12-2011,2.82,2.99,2.82,2.93,207.3632656,612.0765137,2.951711394
06-12-2011,2.9,3.25,2.89,2.98,216.109289,659.7278949,3.052751216
07-12-2011,3.05,3.35,3.05,3.3,233.2092002,746.1184779,3.199352673
08-12-2011,3.27,3.5,2.95,3.3,115.7177271,366.5644462,3.167746684
09-12-2011,0,0,0,0,0,0,0
10-12-2011,3.2,3.2,3,3.2,12.284375,38.31,3.118595777
11-12-2011,3.17,3.37,3.17,3.27,157.7788948,517.1376859,3.277610015
12-12-2011,3.37,3.6,3.37,3.48,75.61897495,265.3358132,3.508852287
13-12-2011,3.25,3.59,3.25,3.56,66.15055522,228.23,3.450160006
14-12-2011,3.42,3.49,3.42,3.47,90.7647307,312.3849884,3.441700163
15-12-2011,3.39,3.45,3.39,3.45,102.742029,352.96,3.435400327
16-12-2011,3.25,3.5,3.25,3.44,84.613001,291.1196092,3.440601394
17-12-2011,0,0,0,0,0,0,0
18-12-2011,3.25,3.5,3.25,3.5,17.24285714,58.58999999,3.397928749
19-12-2011,3.5,3.98,3.5,3.85,134.734292,513.2929365,3.809668118
20-12-2011,4.75,4.75,4.53,4.55,94.74335338,432.98,4.570030346
21-12-2011,4.38,4.38,4.38,4.38,20.89954338,91.54,4.38
22-12-2011,4.19,4.19,4.17,4.17,8.53526439,35.71,4.183818845
23-12-2011,3.86,4.35,3.84,4.22,149.4925619,625.8142861,4.186257016
24-12-2011,4.33,4.33,4.33,4.33,27.22479474,117.8833612,4.33
25-12-2011,4.32,4.32,4.27,4.27,24.182423,104.0805674,4.303975965
26-12-2011,4.27,4.33,4.27,4.33,56.73660508,243.7405,4.296000786
27-12-2011,4.33,4.33,4.29,4.29,58.07386739,250.3369835,4.31066493
28-12-2011,4.29,4.3,4.25,4.3,35.55011655,151.7241958,4.267895876
29-12-2011,4.3,4.5,4.3,4.5,36.56096221,158.9788042,4.348321121
30-12-2011,4.26,4.5,4.21,4.21,56.74004969,240.1436092,4.232347531
31-12-2011,4.39,4.58,4.39,4.58,95.3178781,425.3203376,4.462125532
01-01-2012,4.58,5,4.58,5,21.602,105.77916,4.896729932
02-01-2012,5,5,5,5,19.048,95.24,5
03-01-2012,5.32,5.32,5.14,5.29,88.03728092,464.8052095,5.279640678
04-01-2012,4.93,5.57,4.93,5.57,107.2332602,568.0761975,5.297574617
05-01-2012,5.72,6.65,5.72,6.65,94.80182926,587.7347667,6.199614198
06-01-2012,6.65,6.9,6,6,33.88274671,222.805219,6.575772057
07-01-2012,6.8,6.8,6.8,6.8,0.29585799,2.011834332,6.8
08-01-2012,6.9,7,6.9,7,5,34.6,6.92
09-01-2012,6.99,6.99,6.23,6.3,66.8693229,443.0447197,6.625530221
10-01-2012,6.24,7.14,6.24,7.14,62.28998018,413.2040844,6.633556203
11-01-2012,7.14,7.33,6.25,7,105.358934,743.0116152,7.052193742
12-01-2012,6.95,7.38,6.51,6.51,82.30163181,598.061631,7.266704413
13-01-2012,6.8,7.36,6.6,6.6,48.97014484,344.9373546,7.043829578
14-01-2012,6.5,6.5,6.3,6.3,16.836,108.4868,6.443739606
15-01-2012,7.15,7.15,7.15,7.15,16.6993007,119.4,7.15
16-01-2012,6.2,7.1,6.2,7.1,12.64929577,86.74999997,6.8580893
17-01-2012,6.5,6.9,6,6,80.51400824,493.4057886,6.128198053
18-01-2012,5.99,7.1,5.99,7.1,133.4467691,820.9326021,6.151760792
19-01-2012,5.52,7,5.52,6.22,246.715819,1542.221227,6.251002604
20-01-2012,6.9,6.95,6.55,6.95,95.82599863,647.2017392,6.753926371
21-01-2012,6.3,6.77,6.28,6.77,81.41385241,512.2625731,6.292081236
22-01-2012,6.79,6.83,6.03,6.79,81.27103303,501.4066072,6.16956114
